cm-1,A
921.87477,0.3422
921.39262,0.34181
920.91047,0.34144
920.42831,0.34101
919.94616,0.34056
919.46401,0.34014
918.98186,0.33972
918.49971,0.33929
918.01755,0.3389
917.5354,0.33853
917.05325,0.33811
916.5711,0.33766
916.08895,0.33727
915.60679,0.3369
915.12464,0.33645
914.64249,0.33596
914.16034,0.33553
913.67818,0.33511
913.19603,0.33467
912.71388,0.33425
912.23173,0.33383
911.74958,0.33335
911.26742,0.33287
910.78527,0.33247
910.30312,0.33211
909.82097,0.33165
909.33882,0.33112
908.85666,0.33062
908.37451,0.3302
907.89236,0.32985
907.41021,0.3295
906.92806,0.32906
906.4459,0.32856
905.96375,0.32809
905.4816,0.32767
904.99945,0.3273
904.5173,0.32689
904.03514,0.32642
903.55299,0.32594
903.07084,0.32551
902.58869,0.32512
902.10654,0.3247
901.62438,0.32424
901.14223,0.32382
900.66008,0.32344
900.17793,0.32305
899.69577,0.32261
899.21362,0.32214
898.73147,0.32167
898.24932,0.32121
897.76717,0.32083
897.28501,0.32045
896.80286,0.32002
896.32071,0.31956
895.83856,0.31917
895.35641,0.3188
894.87425,0.31839
894.3921,0.31793
893.90995,0.31748
893.4278,0.31703
892.94565,0.31659
892.46349,0.31621
891.98134,0.31584
891.49919,0.31539
891.01704,0.31493
890.53489,0.31455
890.05273,0.31419
889.57058,0.31375
889.08843,0.31327
888.60628,0.31288
888.12412,0.31256
887.64197,0.31221
887.15982,0.31184
886.67767,0.31149
886.19552,0.31112
885.71336,0.31073
885.23121,0.31037
884.74906,0.31003
884.26691,0.30965
883.78476,0.30926
883.3026,0.30892
882.82045,0.30862
882.3383,0.30831
881.85615,0.30798
881.374,0.3077
880.89184,0.30747
880.40969,0.30722
879.92754,0.30694
879.44539,0.30665
878.96324,0.30632
878.48108,0.30599
877.99893,0.30577
877.51678,0.30564
877.03463,0.30546
876.55248,0.30522
876.07032,0.30499
875.58817,0.30479
875.10602,0.30462
874.62387,0.30448
874.14171,0.30437
873.65956,0.30421
873.17741,0.30396
872.69526,0.30374
872.21311,0.30361
871.73095,0.30349
871.2488,0.30333
870.76665,0.30319
870.2845,0.30307
869.80235,0.30292
869.32019,0.30275
868.83804,0.30262
868.35589,0.30253
867.87374,0.30244
867.39159,0.30232
866.90943,0.30222
866.42728,0.30208
865.94513,0.30192
865.46298,0.30181
864.98083,0.30178
864.49867,0.30177
864.01652,0.3017
863.53437,0.30156
863.05222,0.30142
862.57006,0.30133
862.08791,0.3013
861.60576,0.30127
861.12361,0.30121
860.64146,0.30114
860.1593,0.30107
859.67715,0.30103
859.195,0.30099
858.71285,0.30091
858.2307,0.30082
857.74854,0.30075
857.26639,0.30067
856.78424,0.30058
856.30209,0.30052
855.81994,0.30048
855.33778,0.3004
854.85563,0.3003
854.37348,0.30021
853.89133,0.30013
853.40918,0.30002
852.92702,0.29989
852.44487,0.29982
851.96272,0.29979
851.48057,0.29971
850.99841,0.29962
850.51626,0.2996
850.03411,0.29962
849.55196,0.29955
849.06981,0.2994
848.58765,0.29928
848.1055,0.29926
847.62335,0.29926
847.1412,0.29919
846.65905,0.29906
846.17689,0.29892
845.69474,0.2988
845.21259,0.29874
844.73044,0.29872
844.24829,0.29868
843.76613,0.2986
843.28398,0.29854
842.80183,0.2985
842.31968,0.29842
841.83753,0.2983
841.35537,0.29816
840.87322,0.29808
840.39107,0.29808
839.90892,0.29807
839.42677,0.29797
838.94461,0.29779
838.46246,0.2976
837.98031,0.29753
837.49816,0.29757
837.016,0.29754
836.53385,0.29731
836.0517,0.29701
835.56955,0.29681
835.0874,0.2967
834.60524,0.29659
834.12309,0.29646
833.64094,0.29629
833.15879,0.29604
832.67664,0.29575
832.19448,0.29554
831.71233,0.29537
831.23018,0.2951
830.74803,0.29475
830.26588,0.29445
829.78372,0.29417
829.30157,0.2938
828.81942,0.29335
828.33727,0.29295
827.85512,0.29258
827.37296,0.29215
826.89081,0.29167
826.40866,0.29116
825.92651,0.29056
825.44435,0.28994
824.9622,0.28947
824.48005,0.2891
823.9979,0.28862
823.51575,0.28806
823.03359,0.28759
822.55144,0.28724
822.06929,0.2869
821.58714,0.2866
821.10499,0.28638
820.62283,0.28613
820.14068,0.28586
819.65853,0.2857
819.17638,0.28558
818.69423,0.28535
818.21207,0.28512
817.72992,0.28501
817.24777,0.28491
816.76562,0.28469
816.28347,0.28444
815.80131,0.28422
815.31916,0.28395
814.83701,0.28362
814.35486,0.28335
813.87271,0.28315
813.39055,0.28289
812.9084,0.28256
812.42625,0.28225
811.9441,0.28191
811.46194,0.28151
810.97979,0.2811
810.49764,0.2808
810.01549,0.28056
809.53334,0.28029
809.05118,0.27993
808.56903,0.27952
808.08688,0.2792
807.60473,0.27902
807.12258,0.27886
806.64042,0.27855
806.15827,0.27804
805.67612,0.27748
805.19397,0.27697
804.71182,0.27654
804.22966,0.27636
803.74751,0.27647
803.26536,0.27679
802.78321,0.27729
802.30106,0.27789
801.8189,0.27845
801.33675,0.27889
800.8546,0.27923
800.37245,0.27959
799.89029,0.28003
799.40814,0.28046
798.92599,0.28082
798.44384,0.28124
797.96169,0.2818
797.47953,0.28244
796.99738,0.28311
796.51523,0.28374
796.03308,0.28429
795.55093,0.28484
795.06877,0.28547
794.58662,0.28621
794.10447,0.28701
793.62232,0.28781
793.14017,0.28856
792.65801,0.2892
792.17586,0.28977
791.69371,0.29044
791.21156,0.29126
790.72941,0.29206
790.24725,0.29271
789.7651,0.29327
789.28295,0.29385
788.8008,0.29445
788.31865,0.29507
787.83649,0.29579
787.35434,0.29647
786.87219,0.29686
786.39004,0.29714
785.90788,0.29754
785.42573,0.29798
784.94358,0.29832
784.46143,0.2987
783.97928,0.29914
783.49712,0.29943
783.01497,0.29959
782.53282,0.29987
782.05067,0.30019
781.56852,0.30041
781.08636,0.30056
780.60421,0.30074
780.12206,0.30089
779.63991,0.30097
779.15776,0.30103
778.6756,0.30112
778.19345,0.30121
777.7113,0.30132
777.22915,0.30155
776.747,0.30176
776.26484,0.30168
775.78269,0.30144
775.30054,0.30153
774.81839,0.30195
774.33623,0.30222
773.85408,0.30218
773.37193,0.30197
772.88978,0.30173
772.40763,0.30167
771.92547,0.30204
771.44332,0.30249
770.96117,0.30245
770.47902,0.30194
769.99687,0.30162
769.51471,0.30176
769.03256,0.30202
768.55041,0.30214
768.06826,0.3021
767.58611,0.30187
767.10395,0.30162
766.6218,0.30172
766.13965,0.3021
765.6575,0.30228
765.17535,0.30214
764.69319,0.30202
764.21104,0.30203
763.72889,0.30201
763.24674,0.30202
762.76458,0.30219
762.28243,0.30231
761.80028,0.30221
761.31813,0.30213
760.83598,0.30219
760.35382,0.3022
759.87167,0.30219
759.38952,0.30232
758.90737,0.30238
758.42522,0.30214
757.94306,0.30192
757.46091,0.30205
756.97876,0.30233
756.49661,0.30236
756.01446,0.30218
755.5323,0.30204
755.05015,0.30193
754.568,0.3019
754.08585,0.30215
753.6037,0.30243
753.12154,0.3023
752.63939,0.30188
752.15724,0.30165
751.67509,0.30179
751.19294,0.30212
750.71078,0.3024
750.22863,0.3024
749.74648,0.30214
749.26433,0.30184
748.78217,0.3017
748.30002,0.30182
747.81787,0.3021
747.33572,0.30222
746.85357,0.30209
746.37141,0.30188
745.88926,0.3016
745.40711,0.30127
744.92496,0.30117
744.44281,0.30146
743.96065,0.30175
743.4785,0.30167
742.99635,0.3013
742.5142,0.30104
742.03205,0.30111
741.54989,0.30135
741.06774,0.30137
740.58559,0.30122
740.10344,0.30112
739.62129,0.30119
739.13913,0.30139
738.65698,0.3015
738.17483,0.30133
737.69268,0.30112
737.21052,0.30114
736.72837,0.30127
736.24622,0.30129
735.76407,0.30116
735.28192,0.30091
734.79976,0.3007
734.31761,0.30072
733.83546,0.30095
733.35331,0.30104
732.87116,0.30075
732.389,0.30031
731.90685,0.3002
731.4247,0.30055
730.94255,0.3008
730.4604,0.30054
729.97824,0.3001
729.49609,0.29979
729.01394,0.29974
728.53179,0.30008
728.04964,0.30049
727.56748,0.30025
727.08533,0.29958
726.60318,0.29942
726.12103,0.29968
725.63888,0.29967
725.15672,0.29955
724.67457,0.29958
724.19242,0.29932
723.71027,0.29889
723.22811,0.29896
722.74596,0.29925
722.26381,0.29907
721.78166,0.29852
721.29951,0.29735
720.81735,0.29528
720.3352,0.29405
719.85305,0.2952
719.3709,0.29721
718.88875,0.29817
718.40659,0.2983
717.92444,0.29836
717.44229,0.29833
716.96014,0.29817
716.47799,0.29827
715.99583,0.29845
715.51368,0.29823
715.03153,0.29777
714.54938,0.29761
714.06723,0.29764
713.58507,0.29747
713.10292,0.29731
712.62077,0.29739
712.13862,0.2972
711.65646,0.29668
711.17431,0.29651
710.69216,0.29665
710.21001,0.29645
709.72786,0.29611
709.2457,0.29601
708.76355,0.2958
708.2814,0.29526
707.79925,0.29482
707.3171,0.29459
706.83494,0.29425
706.35279,0.2939
705.87064,0.29362
705.38849,0.29322
704.90634,0.29301
704.42418,0.29311
703.94203,0.29284
703.45988,0.29229
702.97773,0.29226
702.49558,0.29241
702.01342,0.29201
701.53127,0.29158
701.04912,0.29144
700.56697,0.29087
700.08482,0.29035
699.60266,0.29066
699.12051,0.29048
698.63836,0.28927
698.15621,0.28871
697.67405,0.28869
697.1919,0.28795
696.70975,0.28775
696.2276,0.28852
695.74545,0.28788
695.26329,0.2865
694.78114,0.28659
694.29899,0.28626
693.81684,0.28476
693.33469,0.28513
692.85253,0.28608
692.37038,0.2842
691.88823,0.28265
691.40608,0.28382
690.92393,0.28341
690.44177,0.28139
689.95962,0.28172
689.47747,0.28141
688.99532,0.27846
688.51317,0.27828
688.03101,0.28032
687.54886,0.27918
687.06671,0.27789
686.58456,0.27946
686.1024,0.27878
685.62025,0.27625
685.1381,0.27729
684.65595,0.2782
684.1738,0.27571
683.69164,0.27549
683.20949,0.27706
682.72734,0.27498
682.24519,0.2735
681.76304,0.27556
681.28088,0.275
680.79873,0.2728
680.31658,0.27421
679.83443,0.27463
679.35228,0.27184
678.87012,0.27225
678.38797,0.2742
677.90582,0.2724
677.42367,0.27159
676.94152,0.27354
676.45936,0.27256
675.97721,0.27085
675.49506,0.27266
675.01291,0.27321
674.53075,0.27133
674.0486,0.27209
673.56645,0.2733
673.0843,0.27185
672.60215,0.27164
672.11999,0.27299
671.63784,0.27218
671.15569,0.27091
670.67354,0.27047
670.19139,0.26682
669.70923,0.25731
669.22708,0.23916
668.74493,0.20498
668.26278,0.15959
667.78063,0.14117
667.29847,0.17845
666.81632,0.23561
666.33417,0.26612
665.85202,0.27253
665.36987,0.27293
664.88771,0.27215
664.40556,0.27088
663.92341,0.27036
663.44126,0.26971
662.95911,0.26815
662.47695,0.26769
661.9948,0.26792
661.51265,0.2667
661.0305,0.26604
660.54834,0.26669
660.06619,0.26535
659.58404,0.26338
659.10189,0.26386
658.61974,0.26378
658.13758,0.26271
657.65543,0.26375
657.17328,0.26401
656.69113,0.2619
656.20898,0.2618
655.72682,0.26262
655.24467,0.26116
654.76252,0.26103
654.28037,0.26221
653.79822,0.2607
653.31606,0.25955
652.83391,0.26074
652.35176,0.26011
651.86961,0.25889
651.38746,0.25996
650.9053,0.25976
650.42315,0.25824
649.941,0.25857
649.45885,0.25801
648.97669,0.25613
648.49454,0.25696
648.01239,0.25836
647.53024,0.25767
647.04809,0.25798
646.56593,0.25876
646.08378,0.25786
645.60163,0.25779
645.11948,0.25846
644.63733,0.2575
644.15517,0.25703
643.67302,0.25792
643.19087,0.25765
642.70872,0.25714
642.22657,0.25764
641.74441,0.2574
641.26226,0.25679
640.78011,0.25683
640.29796,0.25622
639.81581,0.25547
639.33365,0.2559
638.8515,0.25608
638.36935,0.25556
637.8872,0.25556
637.40505,0.25552
636.92289,0.25502
636.44074,0.25458
635.95859,0.25349
635.47644,0.2522
634.99428,0.25262
634.51213,0.25371
634.02998,0.2536
633.54783,0.25287
633.06568,0.25247
632.58352,0.25246
632.10137,0.25258
631.61922,0.2525
631.13707,0.25211
630.65492,0.25168
630.17276,0.2514
629.69061,0.25113
629.20846,0.25082
628.72631,0.25049
628.24416,0.2501
627.762,0.24971
627.27985,0.24934
626.7977,0.24889
626.31555,0.24825
625.8334,0.24709
625.35124,0.24592
624.86909,0.24584
624.38694,0.24648
623.90479,0.24677
623.42263,0.24658
622.94048,0.24615
622.45833,0.24568
621.97618,0.24526
621.49403,0.24477
621.01187,0.24419
620.52972,0.24377
620.04757,0.24353
619.56542,0.24318
619.08327,0.24262
618.60111,0.24143
618.11896,0.23952
617.63681,0.23841
617.15466,0.23874
616.67251,0.23887
616.19035,0.23843
615.7082,0.23866
615.22605,0.23939
614.7439,0.23962
614.26175,0.23925
613.77959,0.23865
613.29744,0.23807
612.81529,0.23775
612.33314,0.23772
611.85099,0.23765
611.36883,0.23729
610.88668,0.23672
610.40453,0.23618
609.92238,0.23573
609.44022,0.23538
608.95807,0.23507
608.47592,0.23473
607.99377,0.23435
607.51162,0.23399
607.02946,0.23358
606.54731,0.23313
606.06516,0.23275
605.58301,0.23234
605.10086,0.23174
604.6187,0.23114
604.13655,0.23083
603.6544,0.23059
603.17225,0.23021
602.6901,0.22984
602.20794,0.22949
601.72579,0.22906
601.24364,0.22842
600.76149,0.22712
600.27934,0.22561
599.79718,0.22529
599.31503,0.22594
598.83288,0.22622
598.35073,0.22602
597.86857,0.22566
597.38642,0.22517
596.90427,0.22463
596.42212,0.22416
595.93997,0.22366
595.45781,0.22297
594.97566,0.22239
594.49351,0.22216
594.01136,0.22196
593.52921,0.22159
593.04705,0.22083
592.5649,0.2189
592.08275,0.21628
591.6006,0.21561
591.11845,0.21721
590.63629,0.21852
590.15414,0.21863
589.67199,0.21828
589.18984,0.21782
588.70769,0.21736
588.22553,0.21704
587.74338,0.21676
587.26123,0.21633
586.77908,0.21577
586.29692,0.21524
585.81477,0.21468
585.33262,0.21378
584.85047,0.21282
584.36832,0.21256
583.88616,0.2127
583.40401,0.21252
582.92186,0.21218
582.43971,0.21191
581.95756,0.21136
581.4754,0.20995
580.99325,0.208
580.5111,0.20716
580.02895,0.20795
579.5468,0.20882
579.06464,0.20887
578.58249,0.20852
578.10034,0.20806
577.61819,0.20749
577.13604,0.20625
576.65388,0.20351
576.17173,0.20116
575.68958,0.20192
575.20743,0.20403
574.72528,0.20475
574.24312,0.20445
573.76097,0.20402
573.27882,0.20356
572.79667,0.20313
572.31451,0.20269
571.83236,0.20209
571.35021,0.20143
570.86806,0.201
570.38591,0.20052
569.90375,0.19937
569.4216,0.19801
568.93945,0.19779
568.4573,0.19835
567.97515,0.19799
567.49299,0.19673
567.01084,0.19611
566.52869,0.1965
566.04654,0.19684
565.56439,0.1967
565.08223,0.19634
564.60008,0.19584
564.11793,0.19521
563.63578,0.19449
563.15363,0.19398
562.67147,0.19376
562.18932,0.19361
561.70717,0.19332
561.22502,0.19289
560.74286,0.19237
560.26071,0.19183
559.77856,0.19136
559.29641,0.19094
558.81426,0.19052
558.3321,0.19009
557.84995,0.18961
557.3678,0.18913
556.88565,0.18867
556.4035,0.18824
555.92134,0.18784
555.43919,0.18733
554.95704,0.18663
554.47489,0.18605
553.99274,0.18577
553.51058,0.18553
553.02843,0.18516
552.54628,0.18473
552.06413,0.18431
551.58198,0.18389
551.09982,0.18319
550.61767,0.18188
550.13552,0.18064
549.65337,0.18054
549.17122,0.18101
548.68906,0.1808
548.20691,0.17986
547.72476,0.1791
547.24261,0.17867
546.76045,0.17785
546.2783,0.1769
545.79615,0.17649
545.314,0.17649
544.83185,0.17663
544.34969,0.17664
543.86754,0.17632
543.38539,0.17587
542.90324,0.17545
542.42109,0.17506
541.93893,0.17462
541.45678,0.17408
540.97463,0.17352
540.49248,0.17304
540.01033,0.17261
539.52817,0.17219
539.04602,0.17179
538.56387,0.17134
538.08172,0.17081
537.59957,0.17024
537.11741,0.16948
536.63526,0.16857
536.15311,0.16798
535.67096,0.16789
535.1888,0.16778
534.70665,0.16731
534.2245,0.16668
533.74235,0.1661
533.2602,0.16561
532.77804,0.16516
532.29589,0.1647
531.81374,0.16421
531.33159,0.16366
530.84944,0.16303
530.36728,0.16241
529.88513,0.16186
529.40298,0.16136
528.92083,0.16083
528.43868,0.16022
527.95652,0.15952
527.47437,0.15871
526.99222,0.15674
526.51007,0.15223
526.02792,0.14847
525.54576,0.14996
525.06361,0.15369
524.58146,0.15504
524.09931,0.15465
523.61716,0.15407
523.135,0.15351
522.65285,0.15296
522.1707,0.1524
521.68855,0.15178
521.20639,0.15106
520.72424,0.14991
520.24209,0.14756
519.75994,0.14501
519.27779,0.14474
518.79563,0.14587
518.31348,0.14522
517.83133,0.14294
517.34918,0.14076
516.86703,0.13987
516.38487,0.1411
515.90272,0.14294
515.42057,0.14342
514.93842,0.14292
514.45627,0.14229
513.97411,0.14177
513.49196,0.14138
513.00981,0.14097
512.52766,0.14042
512.04551,0.13981
511.56335,0.13912
511.0812,0.13812
510.59905,0.13709
510.1169,0.1367
509.63474,0.13673
509.15259,0.13646
508.67044,0.13582
508.18829,0.13481
507.70614,0.13279
507.22398,0.13013
506.74183,0.12935
506.25968,0.13087
505.77753,0.132
505.29538,0.13173
504.81322,0.13097
504.33107,0.13031
503.84892,0.12984
503.36677,0.12857
502.88462,0.12482
502.40246,0.12069
501.92031,0.12089
501.43816,0.12425
500.95601,0.12631
500.47386,0.1265
499.9917,0.12609
499.50955,0.12563
499.0274,0.12517
498.54525,0.12465
498.0631,0.12412
497.58094,0.12367
497.09879,0.12322
496.61664,0.12266
496.13449,0.12216
495.65233,0.1218
495.17018,0.12138
494.68803,0.12078
494.20588,0.12015
493.72373,0.11968
493.24157,0.11912
492.75942,0.11796
492.27727,0.1164
491.79512,0.11574
491.31297,0.11629
490.83081,0.11682
490.34866,0.11673
489.86651,0.11634
489.38436,0.116
488.90221,0.11569
488.42005,0.11526
487.9379,0.11468
487.45575,0.11412
486.9736,0.11349
486.49145,0.11259
486.00929,0.11195
485.52714,0.11193
485.04499,0.1114
484.56284,0.10934
484.08068,0.10733
483.59853,0.10768
483.11638,0.10922
482.63423,0.10975
482.15208,0.10943
481.66992,0.1089
481.18777,0.10831
480.70562,0.10791
480.22347,0.10765
479.74132,0.10724
479.25916,0.10675
478.77701,0.10634
478.29486,0.10591
477.81271,0.1054
477.33056,0.10465
476.8484,0.10355
476.36625,0.1027
475.8841,0.1027
475.40195,0.10293
474.9198,0.10265
474.43764,0.10199
473.95549,0.10095
473.47334,0.09829
472.99119,0.09375
472.50903,0.09094
472.02688,0.09279
471.54473,0.09651
471.06258,0.09837
470.58043,0.0985
470.09827,0.09836
469.61612,0.09805
469.13397,0.09723
468.65182,0.09607
468.16967,0.09512
467.68751,0.09508
467.20536,0.09577
466.72321,0.09623
466.24106,0.09623
465.75891,0.09602
465.27675,0.09574
464.7946,0.09548
464.31245,0.09521
463.8303,0.09488
463.34815,0.09465
462.86599,0.09445
462.38384,0.09372
461.90169,0.09217
461.41954,0.09117
460.93739,0.09182
460.45523,0.09279
459.97308,0.093
459.49093,0.09271
459.00878,0.09106
458.52662,0.08538
458.04447,0.07803
457.56232,0.07734
457.08017,0.08346
456.59802,0.08872
456.11586,0.09081
455.63371,0.0914
455.15156,0.09138
454.66941,0.0912
454.18726,0.09087
453.7051,0.08988
453.22295,0.08826
452.7408,0.08777
452.25865,0.08882
451.7765,0.08974
451.29434,0.08999
450.81219,0.09008
450.33004,0.09005
449.84789,0.08994
449.36574,0.08985
448.88358,0.08969
448.40143,0.08939
447.91928,0.0887
447.43713,0.08728
446.95497,0.086
446.47282,0.08622
445.99067,0.08739
445.50852,0.08808
445.02637,0.08796
444.54421,0.08659
444.06206,0.08401
443.57991,0.08289
443.09776,0.08415
442.61561,0.08443
442.13345,0.08323
441.6513,0.08348
441.16915,0.08509
440.687,0.08605
440.20485,0.08609
439.72269,0.08592
439.24054,0.08583
438.75839,0.08568
438.27624,0.08533
437.79409,0.08481
437.31193,0.08343
436.82978,0.08075
436.34763,0.07945
435.86548,0.0811
435.38333,0.08261
434.90117,0.08249
434.41902,0.08238
433.93687,0.0827
433.45472,0.08276
432.97256,0.08254
432.49041,0.08223
432.00826,0.08161
431.52611,0.08063
431.04396,0.08006
430.5618,0.08025
430.07965,0.08044
429.5975,0.08028
429.11535,0.07995
428.6332,0.07959
428.15104,0.07931
427.66889,0.0792
427.18674,0.07912
426.70459,0.07872
426.22244,0.07745
425.74028,0.07532
425.25813,0.07432
424.77598,0.0754
424.29383,0.07618
423.81168,0.07429
423.32952,0.07061
422.84737,0.06945
422.36522,0.07216
421.88307,0.0745
421.40091,0.07441
420.91876,0.07208
420.43661,0.06584
419.95446,0.05821
419.47231,0.05406
418.99015,0.05265
418.508,0.05363
418.02585,0.05851
417.5437,0.06472
417.06155,0.06909
416.57939,0.07101
416.09724,0.07125
415.61509,0.07094
415.13294,0.07045
414.65079,0.06995
414.16863,0.06962
413.68648,0.06943
413.20433,0.06915
412.72218,0.06872
412.24003,0.0683
411.75787,0.06787
411.27572,0.06746
410.79357,0.0671
410.31142,0.06672
409.82927,0.06625
409.34711,0.06574
408.86496,0.0653
408.38281,0.06491
407.90066,0.06448
407.4185,0.06404
406.93635,0.06367
406.4542,0.06328
405.97205,0.06279
405.4899,0.06231
405.00774,0.06187
404.52559,0.06145
404.04344,0.06105
403.56129,0.06067
403.07914,0.06026
402.59698,0.05979
402.11483,0.05925
401.63268,0.05846
401.15053,0.05667
400.66838,0.05405
400.18622,0.05245
399.70407,0.05065
